_id,code_etablissement,CRE,delegation,nom_etablissement,Type,cre_ar,delagation_ar,code_auto,nom_etablissement_ar,region_ar,cycle_ar,Latitude initiale,Longitude initiale
1034,10320712,Jendouba,JENDOUBA  SUD,E.P.SOUK ESSEBT,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320712,م.إ.  سوق السبت,منطقة غير بلدية,مدرسة ابتدائية,36.556,8.883
1035,10320714,Jendouba,JENDOUBA  SUD,E.P.MELGA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320714,م.إ.  الملقى,منطقة غير بلدية,مدرسة ابتدائية,36.5323399999999,8.850382
1036,10320717,Jendouba,JENDOUBA  SUD,E.P.AIN KRIMA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320717,م.إ. عين الكريمة,منطقة غير بلدية,مدرسة ابتدائية,36.435996,8.868581
1037,10320718,Jendouba,JENDOUBA  SUD,E.P.AITHA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320718,م.إ.  العيثه,منطقة غير بلدية,مدرسة ابتدائية,36.4658739999999,8.891272
1038,10320722,Jendouba,JENDOUBA  SUD,E.P.JERIF EL GUEBLI,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320722,م.إ.  الجريف القبلي,منطقة غير بلدية,مدرسة ابتدائية,36.446,8.709
1039,10320723,Jendouba,JENDOUBA  SUD,E.P.AZIMA SOUK ESSEBT,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320723,م.إ.  العزيمة سوق السبت,منطقة غير بلدية,مدرسة ابتدائية,36.5516879999999,8.880893
1040,10320726,Jendouba,JENDOUBA  SUD,E.P.CITE ETTATAOUAR,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320726,م.إ.  التطور,منطقة غير بلدية,مدرسة ابتدائية,36.4890449999999,8.784719
1041,10320728,Jendouba,JENDOUBA  SUD,E.P.EL FAOUZ,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320728,م.إ.  الفوز,منطقة بلدية,مدرسة ابتدائية,36.504544,8.786975
1042,10320729,Jendouba,JENDOUBA  SUD,E.P.ERRACHED,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320729,م.إ.  الرشاد ,منطقة غير بلدية,مدرسة ابتدائية,36.484692,8.817898
1043,10320730,Jendouba,JENDOUBA  SUD,E.P.BEL HASSEN DRISSI,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320730,م.إ. بلحسن الدريسي,منطقة بلدية,مدرسة ابتدائية,36.504342,8.78778
1044,10320731,Jendouba,JENDOUBA  SUD,E.P.MAALLA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320731,م.إ.  معلى,منطقة غير بلدية,مدرسة ابتدائية,36.435406,8.809911
1045,10320736,Jendouba,JENDOUBA  SUD,E.P.ABOU KACEM CHEBBI,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320736,م.إ. ابو القاسم الشابي ,منطقة بلدية,مدرسة ابتدائية,36.507289,8.773541
1046,10320738,Jendouba,JENDOUBA  SUD,E.P.SAADA KM 5,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320738,م.إ.  السعادة كم 5 ,منطقة غير بلدية,مدرسة ابتدائية,36.4500669999999,8.778637
1047,10320739,Jendouba,JENDOUBA  SUD,E.P.SIDI EL HEMISSI,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320739,م.إ.  سيدي الهميسي,منطقة غير بلدية,مدرسة ابتدائية,36.453622,8.838289
1048,10320740,Jendouba,JENDOUBA  SUD,E.P.TRAYDIA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320740,م.إ.  الطرايدية,منطقة غير بلدية,مدرسة ابتدائية,36.481332,8.857506
1049,10320741,Jendouba,JENDOUBA  SUD,E.P.CITE EL FAIZ,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320741,م.إ.  الفائز,منطقة بلدية,مدرسة ابتدائية,36.492198,8.780751
1050,10320744,Jendouba,JENDOUBA  SUD,E.P.EL HADAYEK,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320744,م.إ.  الحدائق ,منطقة بلدية,مدرسة ابتدائية,36.5091439999999,8.788458
1051,10320746,Jendouba,JENDOUBA  SUD,E.P.ES'SKHAYRIA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320746,م.إ.  الصخايرية,منطقة غير بلدية,مدرسة ابتدائية,36.446539,8.709255
1052,10320747,Jendouba,JENDOUBA  SUD,E.PGHRAGHIZ,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320747,م.إ.  الغراغيز,منطقة غير بلدية,مدرسة ابتدائية,36.4611149999999,8.86825999999999
1053,10320748,Jendouba,JENDOUBA  SUD,E.P.EL Mourouj,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320748,م.إ. المروج,منطقة غير بلدية,مدرسة ابتدائية,36.487,8.784
1054,10320749,Jendouba,JENDOUBA  SUD,E.P EL CHARFA,E.PRIMAIRE,جندوبة,جندوبة الجنوبية,320749,م.إ. الشرفة,منطقة بلدية,مدرسة ابتدائية,36.5072808,8.7982108
1055,10321201,Jendouba,BOU SALEM,E.P.RUE HABIB THAMEUR,E.PRIMAIRE,جندوبة,بوسالم,321201,م.إ.   نهج الحبيب ثامر,منطقة بلدية,مدرسة ابتدائية,36.610453,8.96805
1056,10321202,Jendouba,BOU SALEM,E.P.RUE DE LA MOSQUE,E.PRIMAIRE,جندوبة,بوسالم,321202,م.إ.  نهج الجامع ,منطقة بلدية,مدرسة ابتدائية,36.608781,8.96959599999999
1057,10321203,Jendouba,BOU SALEM,E.P.EL KARAMA,E.PRIMAIRE,جندوبة,بوسالم,321203,م.إ. الكرامة ,منطقة بلدية,مدرسة ابتدائية,36.606534,8.9731684
1058,10321204,Jendouba,BOU SALEM,E.P.R.L'INDEPENDANCE,E.PRIMAIRE,جندوبة,بوسالم,321204,م.إ.  نهج الاستقلال ,منطقة بلدية,مدرسة ابتدائية,36.610694,8.972866
1059,10321205,Jendouba,BOU SALEM,E.P.LA MERJA,E.PRIMAIRE,جندوبة,بوسالم,321205,م.إ.  المرجى,منطقة غير بلدية,مدرسة ابتدائية,36.486358,8.9255791
1060,10321211,Jendouba,BOU SALEM,E.P.MARKEZ KODIA,E.PRIMAIRE,جندوبة,بوسالم,321211,م.إ.  مركز الكدية,منطقة غير بلدية,مدرسة ابتدائية,36.542209,8.99477519999999
1061,10321213,Jendouba,BOU SALEM,E.P.MENGOUCHE,E.PRIMAIRE,جندوبة,بوسالم,321213,م.إ.  المنقوش,منطقة غير بلدية,مدرسة ابتدائية,36.5673389999999,9.03535879999999
1062,10321215,Jendouba,BOU SALEM,E.P.DZIRA,E.PRIMAIRE,جندوبة,بوسالم,321215,م.إ.  الدزيرة,منطقة غير بلدية,مدرسة ابتدائية,36.476699,9.019353
1063,10321216,Jendouba,BOU SALEM,E.P.SIDI ALI JEBINI,E.PRIMAIRE,جندوبة,بوسالم,321216,م.إ.  سيدي علي الجبيني,منطقة غير بلدية,مدرسة ابتدائية,36.602794,9.025122
1064,10321220,Jendouba,BOU SALEM,E.P.EL BRAHMI,E.PRIMAIRE,جندوبة,بوسالم,321220,م.إ.  البراهمي,منطقة غير بلدية,مدرسة ابتدائية,36.6122299999999,8.8742602
1065,10321221,Jendouba,BOU SALEM,E.P.HANA,E.PRIMAIRE,جندوبة,بوسالم,321221,م.إ.  الهناء بوسالم,منطقة بلدية,مدرسة ابتدائية,36.6049089999999,8.96815499999999
1066,10321222,Jendouba,BOU SALEM,E.P.EL BIR LAKDAR,E.PRIMAIRE,جندوبة,بوسالم,321222,م.إ.  البئر الأخضر ,منطقة بلدية,مدرسة ابتدائية,36.5942969999999,8.95899569999999
1067,10321224,Jendouba,BOU SALEM,E.P.SIDI ABID,E.PRIMAIRE,جندوبة,بوسالم,321224,م.إ.  سيدي عبيد ,منطقة غير بلدية,مدرسة ابتدائية,36.493645,8.9668221
1068,10321227,Jendouba,BOU SALEM,E.P.HAOUEL EL OUED,E.PRIMAIRE,جندوبة,بوسالم,321227,م.إ.  حوال الوادي ,منطقة غير بلدية,مدرسة ابتدائية,36.5257709999999,9.03189199999999
1069,10321233,Jendouba,BOU SALEM,E.P.ZAMA BOUZID,E.PRIMAIRE,جندوبة,بوسالم,321233,م.إ.  زامه,منطقة غير بلدية,مدرسة ابتدائية,36.5920649999999,8.93834099999999
1070,10321237,Jendouba,BOU SALEM,E.P.M'JEZ ECHARAF,E.PRIMAIRE,جندوبة,بوسالم,321237,م.إ.  مجاز الشرف,منطقة غير بلدية,مدرسة ابتدائية,36.586559,9.054446
1071,10321240,Jendouba,BOU SALEM,E.P.OULED EL GATTOUS EL ONS,E.PRIMAIRE,جندوبة,بوسالم,321240,م.إ.  الأنس,منطقة غير بلدية,مدرسة ابتدائية,36.5907759999999,8.903539
1072,10321241,Jendouba,BOU SALEM,E.P. ERROUMANI,E.PRIMAIRE,جندوبة,بوسالم,321241,م.إ. الروماني,منطقة غير بلدية,مدرسة ابتدائية,36.6333759999999,9.01370859999999
1073,10321506,Jendouba,BALTA BOUAOUENE,E.P.BALTA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321506,م.إ.  بلطة,منطقة غير بلدية,مدرسة ابتدائية,36.7059149999999,8.946108
1074,10321507,Jendouba,BALTA BOUAOUENE,E.P.SIDI BOUAOUANE MINE,E.PRIMAIRE,جندوبة,بلطة بوعوان,321507,م.إ. منجم بوعوان,منطقة غير بلدية,مدرسة ابتدائية,36.6947199999999,9.00177
1075,10321508,Jendouba,BALTA BOUAOUENE,E.P.AOUAOUDHA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321508,م.إ.  العواوضة,منطقة غير بلدية,مدرسة ابتدائية,36.695314,8.923524
1076,10321509,Jendouba,BALTA BOUAOUENE,E.P.BALDIA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321509,م.إ.  البلدية,منطقة غير بلدية,مدرسة ابتدائية,36.671593,8.89082
1077,10321510,Jendouba,BALTA BOUAOUENE,E.P.MARKEZ ABDELJABBAR,E.PRIMAIRE,جندوبة,بلطة بوعوان,321510,م.إ.  مركز عبد الجبار,منطقة غير بلدية,مدرسة ابتدائية,36.710653,8.983127
1078,10321512,Jendouba,BALTA BOUAOUENE,E.P.BOULAABA PAR STAT.B.BECHIR,E.PRIMAIRE,جندوبة,بلطة بوعوان,321512,م.إ.  بولعابة عن محطة بن بشير,منطقة غير بلدية,مدرسة ابتدائية,36.618822,8.846152
1079,10321514,Jendouba,BALTA BOUAOUENE,E.P.BENI M HAMED,E.PRIMAIRE,جندوبة,بلطة بوعوان,321514,م.إ.  بني امحمد,منطقة غير بلدية,مدرسة ابتدائية,36.758619,8.92949
1080,10321517,Jendouba,BALTA BOUAOUENE,E.P.OULED HASSEN,E.PRIMAIRE,جندوبة,بلطة بوعوان,321517,م.إ.  أولاد حسن,منطقة غير بلدية,مدرسة ابتدائية,36.738002,8.984337
1081,10321518,Jendouba,BALTA BOUAOUENE,E.P.SOMRANE,E.PRIMAIRE,جندوبة,بلطة بوعوان,321518,م.إ.  السمران,منطقة غير بلدية,مدرسة ابتدائية,36.65353,8.96364799999999
1082,10321519,Jendouba,BALTA BOUAOUENE,E.P.EL AMEL SOUD KASSEB,E.PRIMAIRE,جندوبة,بلطة بوعوان,321519,م.إ.  الأمل سد كساب,منطقة غير بلدية,مدرسة ابتدائية,36.7557779999999,9.009373
1083,10321523,Jendouba,BALTA BOUAOUENE,E.P.JERBNA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321523,م.إ.  جربنة بوسالم,منطقة غير بلدية,مدرسة ابتدائية,36.75276,8.958837
1084,10321525,Jendouba,BALTA BOUAOUENE,E.P.AIN FODHA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321525,م.إ.  عين فضة,منطقة غير بلدية,مدرسة ابتدائية,36.739559,8.902713
1085,10321526,Jendouba,BALTA BOUAOUENE,E.P.ETTOUAYTIA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321526,م.إ.  التوايتية,منطقة غير بلدية,مدرسة ابتدائية,36.6914599999999,8.953085
1086,10321528,Jendouba,BALTA BOUAOUENE,E.P.CHAOUALA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321528,م.إ.  الشواولة بوسالم,منطقة غير بلدية,مدرسة ابتدائية,36.702755,8.83107
1087,10321529,Jendouba,BALTA BOUAOUENE,E.P.OULED SAIDANE,E.PRIMAIRE,جندوبة,بلطة بوعوان,321529,م.إ.  أولاد سعيدان,منطقة غير بلدية,مدرسة ابتدائية,36.694419,8.866216
1088,10321530,Jendouba,BALTA BOUAOUENE,E.P.HEDI KHELIL,E.PRIMAIRE,جندوبة,بلطة بوعوان,321530,م.إ.  الهادي خليل,منطقة بلدية,مدرسة ابتدائية,36.6174529999999,8.977831
1089,10321531,Jendouba,BALTA BOUAOUENE,E.P.AIN EL HAJ,E.PRIMAIRE,جندوبة,بلطة بوعوان,321531,م.إ.  عين الحاج,منطقة غير بلدية,مدرسة ابتدائية,36.719168,8.929486
1090,10321532,Jendouba,BALTA BOUAOUENE,E.P.EL HAMAM,E.PRIMAIRE,جندوبة,بلطة بوعوان,321532,م.إ.   الحمام ,منطقة غير بلدية,مدرسة ابتدائية,36.711432,9.02160499999999
1091,10321534,Jendouba,BALTA BOUAOUENE,E.P.EL BAGHOURA,E.PRIMAIRE,جندوبة,بلطة بوعوان,321534,م.إ.  بغوره,منطقة غير بلدية,مدرسة ابتدائية,36.646495,8.784653
1092,10321535,Jendouba,BALTA BOUAOUENE,E.P.EL KHLIFET,E.PRIMAIRE,جندوبة,بلطة بوعوان,321535,م.إ.  الخليفات,منطقة غير بلدية,مدرسة ابتدائية,36.666507,8.84375
